ts,funding
2021-01-01 00:00:00.002,0.0001
2021-01-01 08:00:00.006,0.0001
2021-01-01 16:00:00.003,0.00056533
2021-01-02 00:00:00.000,0.00057999
2021-01-02 08:00:00.000,0.00038785
2021-01-02 16:00:00.006,0.00053694
2021-01-03 00:00:00.018,0.00080335
2021-01-03 08:00:00.000,0.00083793
2021-01-03 16:00:00.002,0.00210259
2021-01-04 00:00:00.000,0.0019962
2021-01-04 08:00:00.000,0.00420873
2021-01-04 16:00:00.000,0.00050711
2021-01-05 00:00:00.020,0.00057684
2021-01-05 08:00:00.003,0.00036715
2021-01-05 16:00:00.003,0.00080438
2021-01-06 00:00:00.010,0.0009286
2021-01-06 08:00:00.003,0.00148486
2021-01-06 16:00:00.000,0.00242585
2021-01-07 00:00:00.007,0.00165164
2021-01-07 08:00:00.000,0.0018702
2021-01-07 16:00:00.004,0.00173308
2021-01-08 00:00:00.000,0.00119764
2021-01-08 08:00:00.000,0.00024837
2021-01-08 16:00:00.000,0.00146677
2021-01-09 00:00:00.009,0.00063873
2021-01-09 08:00:00.004,0.00062787
2021-01-09 16:00:00.000,0.00131511
2021-01-10 00:00:00.000,0.00191523
2021-01-10 08:00:00.005,0.00174667
2021-01-10 16:00:00.000,0.00079522
2021-01-11 00:00:00.000,0.00049433
2021-01-11 08:00:00.012,0.00018416
2021-01-11 16:00:00.000,0.0002285
2021-01-12 00:00:00.000,0.0001
2021-01-12 08:00:00.000,0.00063181
2021-01-12 16:00:00.008,0.00033756
2021-01-13 00:00:00.001,0.0001
2021-01-13 08:00:00.000,0.0001754
2021-01-13 16:00:00.003,0.00034215
2021-01-14 00:00:00.000,0.00083228
2021-01-14 08:00:00.012,0.00080986
2021-01-14 16:00:00.000,0.00076773
2021-01-15 00:00:00.002,0.00057102
2021-01-15 08:00:00.000,0.00100913
2021-01-15 16:00:00.004,0.00205618
2021-01-16 00:00:00.000,0.00085138
2021-01-16 08:00:00.008,0.00086901
2021-01-16 16:00:00.000,0.00090897
2021-01-17 00:00:00.009,0.00056513
2021-01-17 08:00:00.000,0.00036802
2021-01-17 16:00:00.001,0.00095392
2021-01-18 00:00:00.000,0.00050743
2021-01-18 08:00:00.004,0.00060451
2021-01-18 16:00:00.000,0.00113121
2021-01-19 00:00:00.000,0.0006275
2021-01-19 08:00:00.005,0.00221632
2021-01-19 16:00:00.012,0.00215472
2021-01-20 00:00:00.012,0.00085896
2021-01-20 08:00:00.001,0.00039222
2021-01-20 16:00:00.001,0.00064128
2021-01-21 00:00:00.000,0.00083559
2021-01-21 08:00:00.000,0.00074479
2021-01-21 16:00:00.004,0.0004834
2021-01-22 00:00:00.012,0.00029305
2021-01-22 08:00:00.003,0.0001
2021-01-22 16:00:00.001,0.00022279
2021-01-23 00:00:00.000,0.0007201
2021-01-23 08:00:00.002,0.00057619
2021-01-23 16:00:00.000,0.00054759
2021-01-24 00:00:00.001,0.00024051
2021-01-24 08:00:00.011,0.0006085
2021-01-24 16:00:00.005,0.00025968
2021-01-25 00:00:00.007,0.00047892
2021-01-25 08:00:00.012,0.00041382
2021-01-25 16:00:00.000,0.00029971
2021-01-26 00:00:00.007,0.0001
2021-01-26 08:00:00.000,0.00020099
2021-01-26 16:00:00.000,0.0002031
2021-01-27 00:00:00.000,0.00036558
2021-01-27 08:00:00.011,0.00014404
