ts,funding
2025-08-02 08:00:00.000,0.0001
2025-08-02 16:00:00.000,-2.879e-05
2025-08-03 00:00:00.000,-3.403e-05
2025-08-03 08:00:00.000,6.08e-06
2025-08-03 16:00:00.003,9.732e-05
2025-08-04 00:00:00.004,2.463e-05
2025-08-04 08:00:00.000,2.363e-05
2025-08-04 16:00:00.002,0.0001
2025-08-05 00:00:00.000,0.0001
2025-08-05 08:00:00.000,0.0001
2025-08-05 16:00:00.000,0.0001
2025-08-06 00:00:00.005,0.0001
2025-08-06 08:00:00.000,6.752e-05
2025-08-06 16:00:00.000,0.0001
2025-08-07 00:00:00.003,0.0001
2025-08-07 08:00:00.002,0.0001
2025-08-07 16:00:00.002,0.0001
2025-08-08 00:00:00.002,0.0001
2025-08-08 08:00:00.004,0.0001
2025-08-08 16:00:00.000,0.0001
2025-08-09 00:00:00.005,0.0001
2025-08-09 08:00:00.000,0.0001
2025-08-09 16:00:00.007,0.0001
2025-08-10 00:00:00.003,0.0001
2025-08-10 08:00:00.005,0.0001
2025-08-10 16:00:00.002,0.0001
2025-08-11 00:00:00.000,0.0001
2025-08-11 08:00:00.000,0.0001
2025-08-11 16:00:00.000,0.0001
2025-08-12 00:00:00.000,7.74e-05
2025-08-12 08:00:00.001,0.0001
2025-08-12 16:00:00.005,0.0001
2025-08-13 00:00:00.000,0.0001
2025-08-13 08:00:00.002,0.0001
2025-08-13 16:00:00.006,0.0001
2025-08-14 00:00:00.002,0.0001
2025-08-14 08:00:00.003,0.0001
2025-08-14 16:00:00.000,0.0001
2025-08-15 00:00:00.000,4.512e-05
2025-08-15 08:00:00.000,4.02e-05
2025-08-15 16:00:00.000,6.254e-05
2025-08-16 00:00:00.004,0.0001
2025-08-16 08:00:00.000,0.0001
2025-08-16 16:00:00.002,0.0001
2025-08-17 00:00:00.000,0.0001
2025-08-17 08:00:00.001,0.0001
2025-08-17 16:00:00.007,0.0001
2025-08-18 00:00:00.000,0.0001
2025-08-18 08:00:00.001,8.95e-06
2025-08-18 16:00:00.002,-2.03e-05
2025-08-19 00:00:00.000,7.046e-05
2025-08-19 08:00:00.001,3.079e-05
2025-08-19 16:00:00.000,0.0001
2025-08-20 00:00:00.000,-1.3e-06
2025-08-20 08:00:00.000,5.168e-05
2025-08-20 16:00:00.000,9.654e-05
2025-08-21 00:00:00.006,0.0001
2025-08-21 08:00:00.000,0.0001
2025-08-21 16:00:00.003,1.927e-05
2025-08-22 00:00:00.010,0.0001
2025-08-22 08:00:00.007,0.0001
2025-08-22 16:00:00.001,3.065e-05
2025-08-23 00:00:00.004,0.0001
2025-08-23 08:00:00.006,0.0001
2025-08-23 16:00:00.000,0.0001
2025-08-24 00:00:00.001,0.0001
2025-08-24 08:00:00.002,0.0001
2025-08-24 16:00:00.001,8.207e-05
2025-08-25 00:00:00.000,0.0001
2025-08-25 08:00:00.002,2.153e-05
2025-08-25 16:00:00.002,-0.00018226
2025-08-26 00:00:00.000,-0.00012365
2025-08-26 08:00:00.000,7.34e-06
2025-08-26 16:00:00.000,-1.447e-05
2025-08-27 00:00:00.003,0.0001
2025-08-27 08:00:00.000,0.0001
2025-08-27 16:00:00.009,-1.324e-05
2025-08-28 00:00:00.000,0.0001
2025-08-28 08:00:00.005,0.0001
2025-08-28 16:00:00.004,0.0001
2025-08-29 00:00:00.000,0.0001
2025-08-29 08:00:00.000,6.489e-05
2025-08-29 16:00:00.005,1.138e-05
2025-08-30 00:00:00.000,6.006e-05
2025-08-30 08:00:00.002,0.0001
2025-08-30 16:00:00.003,-5.929e-05
2025-08-31 00:00:00.016,5.067e-05
2025-08-31 08:00:00.000,0.0001
2025-08-31 16:00:00.001,7.209e-05
2025-09-01 00:00:00.000,8.51e-06
2025-09-01 08:00:00.000,-7.71e-05
2025-09-01 16:00:00.001,2.209e-05
2025-09-02 00:00:00.000,-0.00025621
2025-09-02 08:00:00.005,0.0001
2025-09-02 16:00:00.007,3.63e-05
2025-09-03 00:00:00.006,0.0001
2025-09-03 08:00:00.002,-1.451e-05
2025-09-03 16:00:00.002,0.0001
2025-09-04 00:00:00.002,0.0001
2025-09-04 08:00:00.000,0.0001
2025-09-04 16:00:00.000,3.705e-05
2025-09-05 00:00:00.001,-0.00010495
2025-09-05 08:00:00.006,0.0001
2025-09-05 16:00:00.000,0.0001
2025-09-06 00:00:00.000,0.0001
2025-09-06 08:00:00.005,0.0001
2025-09-06 16:00:00.000,0.0001
2025-09-07 00:00:00.000,0.0001
2025-09-07 08:00:00.000,7.539e-05
2025-09-07 16:00:00.000,0.0001
2025-09-08 00:00:00.007,4.801e-05
2025-09-08 08:00:00.000,0.0001
2025-09-08 16:00:00.000,0.0001
2025-09-09 00:00:00.000,0.0001
2025-09-09 08:00:00.000,0.0001
2025-09-09 16:00:00.000,0.0001
2025-09-10 00:00:00.000,0.0001
2025-09-10 08:00:00.002,0.0001
2025-09-10 16:00:00.000,0.0001
2025-09-11 00:00:00.000,0.0001
2025-09-11 08:00:00.000,0.0001
2025-09-11 16:00:00.001,0.0001
2025-09-12 00:00:00.002,0.0001
2025-09-12 08:00:00.001,0.0001
2025-09-12 16:00:00.005,0.0001
2025-09-13 00:00:00.005,0.0001
2025-09-13 08:00:00.002,0.0001
2025-09-13 16:00:00.000,0.0001
2025-09-14 00:00:00.006,0.0001
2025-09-14 08:00:00.000,0.0001
2025-09-14 16:00:00.001,7.959e-05
2025-09-15 00:00:00.006,0.0001
2025-09-15 08:00:00.002,0.0001
2025-09-15 16:00:00.001,6.77e-06
2025-09-16 00:00:00.001,-2.765e-05
2025-09-16 08:00:00.000,0.0001
2025-09-16 16:00:00.000,0.0001
2025-09-17 00:00:00.001,7.371e-05
2025-09-17 08:00:00.000,8.05e-05
2025-09-17 16:00:00.003,-2.843e-05
2025-09-18 00:00:00.006,0.0001
2025-09-18 08:00:00.002,0.0001
2025-09-18 16:00:00.000,0.0001
2025-09-19 00:00:00.000,0.0001
2025-09-19 08:00:00.005,0.0001
