ts,num_trades,taker_buy_ratio
2021-01-01 00:00:00,41415,0.4686908494246917
2021-01-01 04:00:00,32691,0.3752241762500168
2021-01-01 08:00:00,52327,0.5061551211387946
2021-01-01 12:00:00,46326,0.3808906033420458
2021-01-01 16:00:00,57700,0.45807400481855176
2021-01-01 20:00:00,34136,0.526769233558849
2021-01-02 00:00:00,44321,0.4413420836548073
2021-01-02 04:00:00,24809,0.5373335110374701
2021-01-02 08:00:00,32591,0.49881485286682586
2021-01-02 12:00:00,54181,0.44786048934860334
2021-01-02 16:00:00,66706,0.433841427918864
2021-01-02 20:00:00,52669,0.4743704766999297
2021-01-03 00:00:00,26640,0.46028667438265997
2021-01-03 04:00:00,37934,0.40297361610835114
2021-01-03 08:00:00,90042,0.49283195040446326
2021-01-03 12:00:00,143636,0.45174006082848184
2021-01-03 16:00:00,98958,0.44739355093885097
2021-01-03 20:00:00,60390,0.45298246410217974
2021-01-04 00:00:00,67220,0.43208997395841875
2021-01-04 04:00:00,120419,0.4676993560185436
2021-01-04 08:00:00,168229,0.4514094629981598
2021-01-04 12:00:00,62604,0.4664849447239605
2021-01-04 16:00:00,60371,0.43892018778187913
2021-01-04 20:00:00,51216,0.48741772268956385
2021-01-05 00:00:00,73817,0.4297869770987787
2021-01-05 04:00:00,64455,0.46076068502939066
2021-01-05 08:00:00,50906,0.4660602597566915
2021-01-05 12:00:00,46583,0.4247388065499091
2021-01-05 16:00:00,47637,0.42406125529804883
2021-01-05 20:00:00,58906,0.46178847357315
2021-01-06 00:00:00,48152,0.4208122894770867
2021-01-06 04:00:00,44952,0.41585130396930453
2021-01-06 08:00:00,52609,0.42426031546825677
2021-01-06 12:00:00,66529,0.421427589698578
2021-01-06 16:00:00,52464,0.456832032112093
2021-01-06 20:00:00,55255,0.4744497869983174
2021-01-07 00:00:00,46927,0.42175116997649564
2021-01-07 04:00:00,89423,0.48332653660313435
2021-01-07 08:00:00,71840,0.4717048523211756
2021-01-07 12:00:00,51184,0.4511674728027264
2021-01-07 16:00:00,109660,0.4472092349638528
2021-01-07 20:00:00,54999,0.4461796206403537
2021-01-08 00:00:00,83044,0.4452000064918996
2021-01-08 04:00:00,49976,0.4990107624730924
2021-01-08 08:00:00,63243,0.4595852897868523
2021-01-08 12:00:00,61386,0.46906776393522365
2021-01-08 16:00:00,58718,0.48807983325117194
2021-01-08 20:00:00,61595,0.47680858722917085
2021-01-09 00:00:00,54682,0.46463488523334723
2021-01-09 04:00:00,49061,0.473769377757986
2021-01-09 08:00:00,46096,0.5165923659065274
2021-01-09 12:00:00,44004,0.4859692446958681
2021-01-09 16:00:00,56851,0.4499943042226214
2021-01-09 20:00:00,46742,0.45688360488177837
2021-01-10 00:00:00,62617,0.47590164692234355
2021-01-10 04:00:00,48662,0.40508885646048337
2021-01-10 08:00:00,85360,0.44833312476665244
2021-01-10 12:00:00,71712,0.4659867328227369
2021-01-10 16:00:00,78821,0.44170796871680934
2021-01-10 20:00:00,83181,0.4537326325038306
2021-01-11 00:00:00,120546,0.437459713538303
2021-01-11 04:00:00,113254,0.4764637154246148
2021-01-11 08:00:00,72678,0.45177679301818524
2021-01-11 12:00:00,114692,0.46241101530443446
2021-01-11 16:00:00,127284,0.4738740272626866
2021-01-11 20:00:00,71148,0.5148987833038073
2021-01-12 00:00:00,61223,0.49229431930696715
2021-01-12 04:00:00,57355,0.5202280596136835
2021-01-12 08:00:00,55717,0.4957798665527168
2021-01-12 12:00:00,73659,0.4808658174444428
2021-01-12 16:00:00,56165,0.49410011704067386
2021-01-12 20:00:00,50060,0.48656265102232776
2021-01-13 00:00:00,68834,0.4793274375757751
2021-01-13 04:00:00,57700,0.49854004925248874
2021-01-13 08:00:00,55500,0.47513778520206373
2021-01-13 12:00:00,47849,0.5187720174201893
2021-01-13 16:00:00,48079,0.5331572991605595
2021-01-13 20:00:00,53419,0.5296108143416334
2021-01-14 00:00:00,69490,0.472855979556064
2021-01-14 04:00:00,47580,0.4501723405475702
2021-01-14 08:00:00,44972,0.47598306967973014
2021-01-14 12:00:00,53239,0.44602749490374527
2021-01-14 16:00:00,36801,0.44212877728926003
2021-01-14 20:00:00,51547,0.45559325459529687
2021-01-15 00:00:00,56122,0.44848290370033667
2021-01-15 04:00:00,46721,0.4842573308659802
2021-01-15 08:00:00,40065,0.4362007296880716
2021-01-15 12:00:00,73755,0.445438333091938
2021-01-15 16:00:00,76784,0.4685532802814073
2021-01-15 20:00:00,45544,0.4701900104708791
2021-01-16 00:00:00,49806,0.4892662726074658
2021-01-16 04:00:00,45442,0.49456402694913293
2021-01-16 08:00:00,63527,0.5112741962033858
2021-01-16 12:00:00,73007,0.4600870216762861
2021-01-16 16:00:00,76513,0.46414087451935987
2021-01-16 20:00:00,56557,0.44710854447022036
2021-01-17 00:00:00,60657,0.46700643568609135
2021-01-17 04:00:00,67522,0.4399716785908605
2021-01-17 08:00:00,55541,0.4494207393650313
2021-01-17 12:00:00,58570,0.5129112152755734
2021-01-17 16:00:00,126997,0.48197220106807726
2021-01-17 20:00:00,78597,0.4757833529829939
2021-01-18 00:00:00,68997,0.4681803741437489
2021-01-18 04:00:00,54273,0.43760361779967416
2021-01-18 08:00:00,66356,0.45785350112368384
2021-01-18 12:00:00,58686,0.4782497400554693
2021-01-18 16:00:00,43076,0.4506487979282059
2021-01-18 20:00:00,33749,0.42392515854497226
2021-01-19 00:00:00,47388,0.40234482093826796
2021-01-19 04:00:00,39136,0.454438063393455
2021-01-19 08:00:00,52045,0.43213971069705365
2021-01-19 12:00:00,150858,0.46322184825915935
2021-01-19 16:00:00,116165,0.483405336069403
2021-01-19 20:00:00,78346,0.515966157884276
2021-01-20 00:00:00,74565,0.4808304056177625
