ts,num_trades,taker_buy_ratio
2023-03-23 12:00:00,493373,0.4800065554244261
2023-03-23 16:00:00,1353531,0.49435168003167174
2023-03-23 20:00:00,998503,0.4866628372361698
2023-03-24 00:00:00,557673,0.5023863695997376
2023-03-24 04:00:00,576967,0.508258684803702
2023-03-24 08:00:00,1237946,0.4865349108479488
2023-03-24 12:00:00,933410,0.4771714400261327
2023-03-24 16:00:00,800829,0.47338983398151036
2023-03-24 20:00:00,725612,0.4881287390634472
2023-03-25 00:00:00,427565,0.4886967214558487
2023-03-25 04:00:00,482234,0.4748763471334395
2023-03-25 08:00:00,552449,0.49609431993027886
2023-03-25 12:00:00,420339,0.49233273795660953
2023-03-25 16:00:00,486074,0.45853555389125883
2023-03-25 20:00:00,271210,0.5134348204572365
2023-03-26 00:00:00,181873,0.46825421612643026
2023-03-26 04:00:00,284197,0.5051373561389367
2023-03-26 08:00:00,436244,0.5074213781486102
2023-03-26 12:00:00,482517,0.49798560310956735
2023-03-26 16:00:00,245238,0.47524810381799554
2023-03-26 20:00:00,263312,0.4866626020398708
2023-03-27 00:00:00,269289,0.4967849200246044
2023-03-27 04:00:00,221330,0.4647519235166527
2023-03-27 08:00:00,196709,0.49712964771350515
2023-03-27 12:00:00,541788,0.46399532938223564
2023-03-27 16:00:00,358054,0.4590117186494096
2023-03-27 20:00:00,318744,0.49658154681947664
2023-03-28 00:00:00,237956,0.4655753791015726
2023-03-28 04:00:00,212872,0.4966957872464499
2023-03-28 08:00:00,245027,0.487812981295027
2023-03-28 12:00:00,306088,0.5011246773858634
2023-03-28 16:00:00,291094,0.5125465998866995
2023-03-28 20:00:00,218168,0.49731923938737327
2023-03-29 00:00:00,208201,0.49310661478933704
2023-03-29 04:00:00,224070,0.4903745839056765
2023-03-29 08:00:00,225010,0.46525452817937624
2023-03-29 12:00:00,256499,0.47268481136378765
2023-03-29 16:00:00,141934,0.5142430118626197
2023-03-29 20:00:00,111669,0.4824734969386117
2023-03-30 00:00:00,588809,0.49210760548137644
2023-03-30 04:00:00,515040,0.520370158958843
2023-03-30 08:00:00,577422,0.4911372121864902
2023-03-30 12:00:00,428761,0.4592363291970402
2023-03-30 16:00:00,330289,0.49523573317777764
2023-03-30 20:00:00,315191,0.5014390116415591
2023-03-31 00:00:00,395228,0.5258564243467008
2023-03-31 04:00:00,407483,0.4640545116979177
2023-03-31 08:00:00,276528,0.48776634275359415
2023-03-31 12:00:00,362170,0.4946780063344234
2023-03-31 16:00:00,174286,0.5075382206547618
2023-03-31 20:00:00,160071,0.5064252519213891
2023-04-01 00:00:00,158375,0.4393087952137443
2023-04-01 04:00:00,201620,0.46236047274069736
2023-04-01 08:00:00,159379,0.4895379704208751
2023-04-01 12:00:00,256382,0.42476849435988867
2023-04-01 16:00:00,206405,0.4657179679578954
2023-04-01 20:00:00,128296,0.509061583473728
2023-04-02 00:00:00,138290,0.4541263113631353
2023-04-02 04:00:00,197076,0.44638229458225365
2023-04-02 08:00:00,167229,0.5046768799983012
2023-04-02 12:00:00,549774,0.46564736838189713
2023-04-02 16:00:00,420514,0.4788254164828949
2023-04-02 20:00:00,304484,0.5074114131619648
2023-04-03 00:00:00,321371,0.4841698215460728
2023-04-03 04:00:00,234510,0.5150662019865451
2023-04-03 08:00:00,263758,0.47026787825267574
2023-04-03 12:00:00,278250,0.4758942293515232
2023-04-03 16:00:00,328596,0.47366879972641
2023-04-03 20:00:00,340886,0.4623637000395107
2023-04-04 00:00:00,165076,0.4851796622103572
2023-04-04 04:00:00,183406,0.5014067053360431
2023-04-04 08:00:00,255397,0.5029008717673797
2023-04-04 12:00:00,322974,0.5013645556308834
2023-04-04 16:00:00,303672,0.5059732381849947
2023-04-04 20:00:00,172344,0.48037361306235254
