ts,num_trades,taker_buy_ratio
2021-01-01 00:00:00,193002,0.5145380632026769
2021-01-01 04:00:00,121320,0.45748986927170276
2021-01-01 08:00:00,161271,0.4723944780248948
2021-01-01 12:00:00,119478,0.4446074038927928
2021-01-01 16:00:00,108594,0.46128230492203054
2021-01-01 20:00:00,62370,0.4962596501032436
2021-01-02 00:00:00,91868,0.4772320828904822
2021-01-02 04:00:00,63745,0.47188243709192723
2021-01-02 08:00:00,80500,0.47322242700329187
2021-01-02 12:00:00,204648,0.4863858545994331
2021-01-02 16:00:00,309935,0.4910117245752268
2021-01-02 20:00:00,170632,0.4465485785939715
2021-01-03 00:00:00,95785,0.49236921623771013
2021-01-03 04:00:00,161877,0.48746716015406977
2021-01-03 08:00:00,313703,0.4922468811315312
2021-01-03 12:00:00,296295,0.4664193814302994
2021-01-03 16:00:00,319505,0.47395550800275854
2021-01-03 20:00:00,202371,0.49804438880950364
2021-01-04 00:00:00,177426,0.47607762692975675
2021-01-04 04:00:00,332916,0.4705751810751536
2021-01-04 08:00:00,437873,0.4546470274136304
2021-01-04 12:00:00,230997,0.4838046990138843
2021-01-04 16:00:00,180123,0.48239516200731236
2021-01-04 20:00:00,120290,0.5162067267330459
2021-01-05 00:00:00,194129,0.45116219726160967
2021-01-05 04:00:00,171119,0.46584464019560906
2021-01-05 08:00:00,122504,0.48169332486461597
2021-01-05 12:00:00,121625,0.4614863801850481
2021-01-05 16:00:00,141955,0.47957123791649364
2021-01-05 20:00:00,145573,0.4721109676393327
2021-01-06 00:00:00,124594,0.45785963769136245
2021-01-06 04:00:00,165047,0.46047709195649944
2021-01-06 08:00:00,158131,0.4571157163516343
2021-01-06 12:00:00,156410,0.45839685941982866
2021-01-06 16:00:00,157504,0.4593661972852426
2021-01-06 20:00:00,151786,0.45390915854643954
2021-01-07 00:00:00,156965,0.48355353810122853
2021-01-07 04:00:00,122836,0.4392726954915388
2021-01-07 08:00:00,143577,0.4641451206326035
2021-01-07 12:00:00,165113,0.4697963915816703
2021-01-07 16:00:00,441753,0.46147772826202477
2021-01-07 20:00:00,154496,0.4456905489721696
2021-01-08 00:00:00,291959,0.45378216319803827
2021-01-08 04:00:00,154700,0.4883047047996552
2021-01-08 08:00:00,201616,0.506349766819567
2021-01-08 12:00:00,355158,0.4664413599756281
2021-01-08 16:00:00,290676,0.47514440847132905
2021-01-08 20:00:00,187871,0.4745433818560412
2021-01-09 00:00:00,150177,0.48446081278597664
2021-01-09 04:00:00,143383,0.47823463101846875
2021-01-09 08:00:00,157331,0.4881867965842409
2021-01-09 12:00:00,124246,0.45567267843704223
2021-01-09 16:00:00,144736,0.47959093147800486
2021-01-09 20:00:00,180605,0.47332223943978535
2021-01-10 00:00:00,191265,0.47129792627263556
2021-01-10 04:00:00,140358,0.5085088585064079
2021-01-10 08:00:00,239929,0.449431395241931
2021-01-10 12:00:00,188063,0.47002546920579624
2021-01-10 16:00:00,225763,0.46726981084678876
2021-01-10 20:00:00,200908,0.4820193086225564
2021-01-11 00:00:00,443000,0.4501971172690069
2021-01-11 04:00:00,482441,0.48885436203960875
2021-01-11 08:00:00,243195,0.4952081827491343
2021-01-11 12:00:00,532452,0.4784320951933033
2021-01-11 16:00:00,560650,0.48530976345546645
2021-01-11 20:00:00,280016,0.514519833598497
2021-01-12 00:00:00,217606,0.497518714330746
2021-01-12 04:00:00,190458,0.4959358247844765
2021-01-12 08:00:00,182348,0.48885736166205185
2021-01-12 12:00:00,293763,0.4862594699175959
2021-01-12 16:00:00,183452,0.4937357770767292
2021-01-12 20:00:00,162118,0.4889788737627047
2021-01-13 00:00:00,242970,0.49488175738750273
2021-01-13 04:00:00,165392,0.49436046773425174
2021-01-13 08:00:00,135533,0.4917071595242736
2021-01-13 12:00:00,121595,0.48766349884155585
2021-01-13 16:00:00,112297,0.49077911984863387
2021-01-13 20:00:00,136903,0.500972464042014
2021-01-14 00:00:00,126453,0.4830414169124622
2021-01-14 04:00:00,115864,0.49606130658393455
2021-01-14 08:00:00,123653,0.4844933298225511
2021-01-14 12:00:00,183024,0.4767463635366765
2021-01-14 16:00:00,127679,0.4901762303849166
2021-01-14 20:00:00,138610,0.4599602719128551
2021-01-15 00:00:00,133574,0.460056991275776
2021-01-15 04:00:00,122614,0.49127693522033594
2021-01-15 08:00:00,106897,0.4880857022239117
2021-01-15 12:00:00,212248,0.46205059292195755
2021-01-15 16:00:00,284969,0.48246073509484205
2021-01-15 20:00:00,131376,0.5127905066324004
2021-01-16 00:00:00,126333,0.4799196886172067
2021-01-16 04:00:00,98601,0.5018363003894897
2021-01-16 08:00:00,126121,0.5200258253329785
2021-01-16 12:00:00,144487,0.48063538499733016
2021-01-16 16:00:00,143353,0.4603515183714733
2021-01-16 20:00:00,109925,0.47419632955441615
2021-01-17 00:00:00,94471,0.49347904091087275
2021-01-17 04:00:00,122166,0.46932919181769506
2021-01-17 08:00:00,133749,0.48907833615625107
2021-01-17 12:00:00,103991,0.4992033450616511
2021-01-17 16:00:00,87656,0.5147317614491682
2021-01-17 20:00:00,77024,0.48956161402750886
2021-01-18 00:00:00,94881,0.45723871324216386
2021-01-18 04:00:00,88377,0.5013929989987518
2021-01-18 08:00:00,93818,0.4865931784217455
2021-01-18 12:00:00,269184,0.482687451272599
2021-01-18 16:00:00,123669,0.4399511132284644
2021-01-18 20:00:00,83871,0.5035146281655123
2021-01-19 00:00:00,190108,0.49990166730735913
2021-01-19 04:00:00,163262,0.5070140768584077
2021-01-19 08:00:00,162059,0.4925692232027852
2021-01-19 12:00:00,153001,0.4685767710427036
2021-01-19 16:00:00,163688,0.4621506595235224
2021-01-19 20:00:00,99335,0.4513493506042365
2021-01-20 00:00:00,139125,0.47286759515463206
2021-01-20 04:00:00,117325,0.48574246439731533
2021-01-20 08:00:00,199422,0.4633955825583732
2021-01-20 12:00:00,158823,0.47363149774256097
2021-01-20 16:00:00,157305,0.5029115352222345
2021-01-20 20:00:00,90907,0.472816027897738
2021-01-21 00:00:00,106570,0.48299842983868596
2021-01-21 04:00:00,106219,0.47080655824192175
2021-01-21 08:00:00,230116,0.463255442956552
2021-01-21 12:00:00,208083,0.4907211569703576
2021-01-21 16:00:00,151916,0.5008433595424719
2021-01-21 20:00:00,164396,0.46419675235518415
2021-01-22 00:00:00,266227,0.501942241575309
2021-01-22 04:00:00,138210,0.4933970195946007
2021-01-22 08:00:00,155970,0.5110499112280362
2021-01-22 12:00:00,126528,0.4893680623626522
2021-01-22 16:00:00,104091,0.5036816862474183
2021-01-22 20:00:00,88714,0.48168859749691273
2021-01-23 00:00:00,96875,0.48907687130625804
2021-01-23 04:00:00,119163,0.4913217475010577
2021-01-23 08:00:00,139731,0.4831442070314156
2021-01-23 12:00:00,95100,0.47699374577648557
2021-01-23 16:00:00,69870,0.4795494675384705
2021-01-23 20:00:00,61806,0.445150300440694
2021-01-24 00:00:00,78566,0.5065055520167487
2021-01-24 04:00:00,91248,0.5014187275364749
2021-01-24 08:00:00,74630,0.5056851629251748
2021-01-24 12:00:00,94014,0.45680219471225175
2021-01-24 16:00:00,94562,0.4609214262114193
2021-01-24 20:00:00,81339,0.505577503195904
2021-01-25 00:00:00,140816,0.5223119333747136
2021-01-25 04:00:00,94774,0.4750194511861509
2021-01-25 08:00:00,93953,0.4657141608403642
2021-01-25 12:00:00,104926,0.48287093822937865
2021-01-25 16:00:00,78120,0.44823833456779855
2021-01-25 20:00:00,89293,0.4395787243085726
2021-01-26 00:00:00,86395,0.45418041243649615
2021-01-26 04:00:00,80131,0.46455517909623656
2021-01-26 08:00:00,87402,0.4873583776053353
2021-01-26 12:00:00,125253,0.4385235234481246
2021-01-26 16:00:00,97187,0.4928187284787109
2021-01-26 20:00:00,52865,0.5443358058223094
2021-01-27 00:00:00,60365,0.4665887852019825
2021-01-27 04:00:00,64448,0.4711957767973664
2021-01-27 08:00:00,117575,0.45057114017716426
2021-01-27 12:00:00,176591,0.48287993587768197
2021-01-27 16:00:00,133255,0.49189375417566944
2021-01-27 20:00:00,103009,0.5169949267423639
2021-01-28 00:00:00,96673,0.5062214272567092
2021-01-28 04:00:00,106998,0.4944455344204111
2021-01-28 08:00:00,96220,0.4752990344675008
2021-01-28 12:00:00,101811,0.4954678047052889
2021-01-28 16:00:00,75865,0.5008556204981154
